Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Request Date,Request Hour,Request Day,Drop Date,Drop Hour,Time Slot,Trip Duration (min),Status Category
3538,Airport,,No Cars Available,2016-07-13 17:58:43,,2016-07-13,17,Wednesday,,,Evening,,Failure
3543,Airport,,No Cars Available,2016-07-13 17:59:39,,2016-07-13,17,Wednesday,,,Evening,,Failure
3539,Airport,,No Cars Available,2016-07-13 18:02:39,,2016-07-13,18,Wednesday,,,Evening,,Failure
3542,Airport,,No Cars Available,2016-07-13 18:05:07,,2016-07-13,18,Wednesday,,,Evening,,Failure
3553,Airport,,No Cars Available,2016-07-13 18:08:59,,2016-07-13,18,Wednesday,,,Evening,,Failure
3562,Airport,,No Cars Available,2016-07-13 18:09:11,,2016-07-13,18,Wednesday,,,Evening,,Failure
3550,Airport,,No Cars Available,2016-07-13 18:10:05,,2016-07-13,18,Wednesday,,,Evening,,Failure
3551,Airport,,No Cars Available,2016-07-13 18:10:20,,2016-07-13,18,Wednesday,,,Evening,,Failure
3557,Airport,,No Cars Available,2016-07-13 18:10:22,,2016-07-13,18,Wednesday,,,Evening,,Failure
3560,Airport,,No Cars Available,2016-07-13 18:10:53,,2016-07-13,18,Wednesday,,,Evening,,Failure
3566,Airport,,No Cars Available,2016-07-13 18:13:04,,2016-07-13,18,Wednesday,,,Evening,,Failure
3567,Airport,,No Cars Available,2016-07-13 18:14:22,,2016-07-13,18,Wednesday,,,Evening,,Failure
3554,Airport,,No Cars Available,2016-07-13 18:14:44,,2016-07-13,18,Wednesday,,,Evening,,Failure
3556,Airport,,No Cars Available,2016-07-13 18:15:20,,2016-07-13,18,Wednesday,,,Evening,,Failure
3563,Airport,,No Cars Available,2016-07-13 18:16:37,,2016-07-13,18,Wednesday,,,Evening,,Failure
3569,Airport,,No Cars Available,2016-07-13 18:19:52,,2016-07-13,18,Wednesday,,,Evening,,Failure
3571,Airport,,No Cars Available,2016-07-13 18:22:10,,2016-07-13,18,Wednesday,,,Evening,,Failure
3574,Airport,,No Cars Available,2016-07-13 18:22:50,,2016-07-13,18,Wednesday,,,Evening,,Failure
3568,Airport,,No Cars Available,2016-07-13 18:22:52,,2016-07-13,18,Wednesday,,,Evening,,Failure
3576,Airport,,No Cars Available,2016-07-13 18:23:10,,2016-07-13,18,Wednesday,,,Evening,,Failure
3570,Airport,,No Cars Available,2016-07-13 18:24:42,,2016-07-13,18,Wednesday,,,Evening,,Failure
3578,Airport,,No Cars Available,2016-07-13 18:26:07,,2016-07-13,18,Wednesday,,,Evening,,Failure
3579,Airport,,No Cars Available,2016-07-13 18:26:31,,2016-07-13,18,Wednesday,,,Evening,,Failure
3582,Airport,,No Cars Available,2016-07-13 18:27:03,,2016-07-13,18,Wednesday,,,Evening,,Failure
3589,Airport,,No Cars Available,2016-07-13 18:27:30,,2016-07-13,18,Wednesday,,,Evening,,Failure
3580,Airport,,No Cars Available,2016-07-13 18:27:38,,2016-07-13,18,Wednesday,,,Evening,,Failure
3575,Airport,,No Cars Available,2016-07-13 18:27:50,,2016-07-13,18,Wednesday,,,Evening,,Failure
3573,City,,No Cars Available,2016-07-13 18:29:42,,2016-07-13,18,Wednesday,,,Evening,,Failure
3592,Airport,,No Cars Available,2016-07-13 18:29:53,,2016-07-13,18,Wednesday,,,Evening,,Failure
3587,Airport,,No Cars Available,2016-07-13 18:30:58,,2016-07-13,18,Wednesday,,,Evening,,Failure
3586,Airport,,No Cars Available,2016-07-13 18:32:31,,2016-07-13,18,Wednesday,,,Evening,,Failure
3581,Airport,,No Cars Available,2016-07-13 18:32:52,,2016-07-13,18,Wednesday,,,Evening,,Failure
3588,Airport,,No Cars Available,2016-07-13 18:33:48,,2016-07-13,18,Wednesday,,,Evening,,Failure
3591,Airport,,No Cars Available,2016-07-13 18:33:53,,2016-07-13,18,Wednesday,,,Evening,,Failure
3595,Airport,,No Cars Available,2016-07-13 18:35:14,,2016-07-13,18,Wednesday,,,Evening,,Failure
3597,Airport,,No Cars Available,2016-07-13 18:36:44,,2016-07-13,18,Wednesday,,,Evening,,Failure
3599,Airport,,No Cars Available,2016-07-13 18:38:39,,2016-07-13,18,Wednesday,,,Evening,,Failure
3596,Airport,,No Cars Available,2016-07-13 18:39:24,,2016-07-13,18,Wednesday,,,Evening,,Failure
3604,Airport,,No Cars Available,2016-07-13 18:43:05,,2016-07-13,18,Wednesday,,,Evening,,Failure
3603,Airport,,No Cars Available,2016-07-13 18:44:18,,2016-07-13,18,Wednesday,,,Evening,,Failure
3605,Airport,,No Cars Available,2016-07-13 18:44:35,,2016-07-13,18,Wednesday,,,Evening,,Failure
3600,Airport,,No Cars Available,2016-07-13 18:45:35,,2016-07-13,18,Wednesday,,,Evening,,Failure
3607,Airport,,No Cars Available,2016-07-13 18:45:35,,2016-07-13,18,Wednesday,,,Evening,,Failure
3608,Airport,,No Cars Available,2016-07-13 18:47:45,,2016-07-13,18,Wednesday,,,Evening,,Failure
3611,Airport,,No Cars Available,2016-07-13 18:48:37,,2016-07-13,18,Wednesday,,,Evening,,Failure
3609,City,,No Cars Available,2016-07-13 18:49:22,,2016-07-13,18,Wednesday,,,Evening,,Failure
3610,Airport,,No Cars Available,2016-07-13 18:49:37,,2016-07-13,18,Wednesday,,,Evening,,Failure
3616,Airport,,No Cars Available,2016-07-13 18:49:39,,2016-07-13,18,Wednesday,,,Evening,,Failure
3606,Airport,,No Cars Available,2016-07-13 18:50:47,,2016-07-13,18,Wednesday,,,Evening,,Failure
3614,City,,No Cars Available,2016-07-13 18:51:25,,2016-07-13,18,Wednesday,,,Evening,,Failure
3618,Airport,,No Cars Available,2016-07-13 18:52:47,,2016-07-13,18,Wednesday,,,Evening,,Failure
3612,Airport,,No Cars Available,2016-07-13 18:53:47,,2016-07-13,18,Wednesday,,,Evening,,Failure
3623,Airport,,No Cars Available,2016-07-13 18:54:25,,2016-07-13,18,Wednesday,,,Evening,,Failure
3619,Airport,,No Cars Available,2016-07-13 18:55:46,,2016-07-13,18,Wednesday,,,Evening,,Failure
3627,Airport,,No Cars Available,2016-07-13 18:57:10,,2016-07-13,18,Wednesday,,,Evening,,Failure
3635,Airport,,No Cars Available,2016-07-13 18:58:18,,2016-07-13,18,Wednesday,,,Evening,,Failure
3629,Airport,,No Cars Available,2016-07-13 18:58:26,,2016-07-13,18,Wednesday,,,Evening,,Failure
3626,Airport,,No Cars Available,2016-07-13 19:00:30,,2016-07-13,19,Wednesday,,,Evening,,Failure
3633,City,,No Cars Available,2016-07-13 19:00:33,,2016-07-13,19,Wednesday,,,Evening,,Failure
3637,Airport,,No Cars Available,2016-07-13 19:05:33,,2016-07-13,19,Wednesday,,,Evening,,Failure
3639,Airport,,No Cars Available,2016-07-13 19:05:47,,2016-07-13,19,Wednesday,,,Evening,,Failure
3628,Airport,,No Cars Available,2016-07-13 19:06:14,,2016-07-13,19,Wednesday,,,Evening,,Failure
3642,Airport,,No Cars Available,2016-07-13 19:07:22,,2016-07-13,19,Wednesday,,,Evening,,Failure
3636,Airport,,No Cars Available,2016-07-13 19:07:30,,2016-07-13,19,Wednesday,,,Evening,,Failure
3647,Airport,,No Cars Available,2016-07-13 19:09:37,,2016-07-13,19,Wednesday,,,Evening,,Failure
3655,Airport,,No Cars Available,2016-07-13 19:11:24,,2016-07-13,19,Wednesday,,,Evening,,Failure
3643,Airport,,No Cars Available,2016-07-13 19:12:31,,2016-07-13,19,Wednesday,,,Evening,,Failure
3654,Airport,,No Cars Available,2016-07-13 19:15:11,,2016-07-13,19,Wednesday,,,Evening,,Failure
3652,Airport,,No Cars Available,2016-07-13 19:16:09,,2016-07-13,19,Wednesday,,,Evening,,Failure
3650,Airport,,No Cars Available,2016-07-13 19:17:13,,2016-07-13,19,Wednesday,,,Evening,,Failure
3665,Airport,,No Cars Available,2016-07-13 19:21:54,,2016-07-13,19,Wednesday,,,Evening,,Failure
3663,Airport,,No Cars Available,2016-07-13 19:22:20,,2016-07-13,19,Wednesday,,,Evening,,Failure
3664,Airport,,No Cars Available,2016-07-13 19:22:42,,2016-07-13,19,Wednesday,,,Evening,,Failure
3659,Airport,,No Cars Available,2016-07-13 19:24:25,,2016-07-13,19,Wednesday,,,Evening,,Failure
3677,Airport,,No Cars Available,2016-07-13 19:24:59,,2016-07-13,19,Wednesday,,,Evening,,Failure
3670,Airport,,No Cars Available,2016-07-13 19:25:15,,2016-07-13,19,Wednesday,,,Evening,,Failure
3669,Airport,,No Cars Available,2016-07-13 19:25:45,,2016-07-13,19,Wednesday,,,Evening,,Failure
3675,Airport,,No Cars Available,2016-07-13 19:25:56,,2016-07-13,19,Wednesday,,,Evening,,Failure
3682,Airport,,No Cars Available,2016-07-13 19:31:18,,2016-07-13,19,Wednesday,,,Evening,,Failure
3674,Airport,,No Cars Available,2016-07-13 19:31:23,,2016-07-13,19,Wednesday,,,Evening,,Failure
3678,Airport,,No Cars Available,2016-07-13 19:33:06,,2016-07-13,19,Wednesday,,,Evening,,Failure
3673,Airport,,No Cars Available,2016-07-13 19:35:06,,2016-07-13,19,Wednesday,,,Evening,,Failure
3687,Airport,,No Cars Available,2016-07-13 19:35:08,,2016-07-13,19,Wednesday,,,Evening,,Failure
3683,Airport,,No Cars Available,2016-07-13 19:36:32,,2016-07-13,19,Wednesday,,,Evening,,Failure
3685,Airport,,No Cars Available,2016-07-13 19:37:11,,2016-07-13,19,Wednesday,,,Evening,,Failure
3684,Airport,,No Cars Available,2016-07-13 19:38:01,,2016-07-13,19,Wednesday,,,Evening,,Failure
3692,Airport,,No Cars Available,2016-07-13 19:40:17,,2016-07-13,19,Wednesday,,,Evening,,Failure
3680,Airport,,No Cars Available,2016-07-13 19:40:23,,2016-07-13,19,Wednesday,,,Evening,,Failure
3689,Airport,,No Cars Available,2016-07-13 19:41:10,,2016-07-13,19,Wednesday,,,Evening,,Failure
3696,Airport,,No Cars Available,2016-07-13 19:43:04,,2016-07-13,19,Wednesday,,,Evening,,Failure
3693,Airport,,No Cars Available,2016-07-13 19:43:10,,2016-07-13,19,Wednesday,,,Evening,,Failure
3695,Airport,,No Cars Available,2016-07-13 19:43:55,,2016-07-13,19,Wednesday,,,Evening,,Failure
3709,Airport,,No Cars Available,2016-07-13 19:44:06,,2016-07-13,19,Wednesday,,,Evening,,Failure
3708,Airport,,No Cars Available,2016-07-13 19:45:28,,2016-07-13,19,Wednesday,,,Evening,,Failure
3699,Airport,,No Cars Available,2016-07-13 19:45:37,,2016-07-13,19,Wednesday,,,Evening,,Failure
3691,Airport,,No Cars Available,2016-07-13 19:46:25,,2016-07-13,19,Wednesday,,,Evening,,Failure
3705,Airport,,No Cars Available,2016-07-13 19:47:39,,2016-07-13,19,Wednesday,,,Evening,,Failure
3707,Airport,,No Cars Available,2016-07-13 19:48:27,,2016-07-13,19,Wednesday,,,Evening,,Failure
3706,Airport,,No Cars Available,2016-07-13 19:49:05,,2016-07-13,19,Wednesday,,,Evening,,Failure
3702,Airport,,No Cars Available,2016-07-13 19:50:13,,2016-07-13,19,Wednesday,,,Evening,,Failure
3700,Airport,,No Cars Available,2016-07-13 19:50:19,,2016-07-13,19,Wednesday,,,Evening,,Failure
3712,Airport,,No Cars Available,2016-07-13 19:51:31,,2016-07-13,19,Wednesday,,,Evening,,Failure
3698,Airport,,No Cars Available,2016-07-13 19:51:48,,2016-07-13,19,Wednesday,,,Evening,,Failure
3710,Airport,,No Cars Available,2016-07-13 19:51:59,,2016-07-13,19,Wednesday,,,Evening,,Failure
3714,Airport,,No Cars Available,2016-07-13 19:53:41,,2016-07-13,19,Wednesday,,,Evening,,Failure
3720,Airport,,No Cars Available,2016-07-13 19:55:51,,2016-07-13,19,Wednesday,,,Evening,,Failure
3719,Airport,,No Cars Available,2016-07-13 19:58:25,,2016-07-13,19,Wednesday,,,Evening,,Failure
3717,Airport,,No Cars Available,2016-07-13 19:58:46,,2016-07-13,19,Wednesday,,,Evening,,Failure
3715,Airport,,No Cars Available,2016-07-13 19:59:20,,2016-07-13,19,Wednesday,,,Evening,,Failure
3713,Airport,,No Cars Available,2016-07-13 19:59:37,,2016-07-13,19,Wednesday,,,Evening,,Failure
3716,Airport,,No Cars Available,2016-07-13 20:01:01,,2016-07-13,20,Wednesday,,,Night,,Failure
3726,Airport,,No Cars Available,2016-07-13 20:04:40,,2016-07-13,20,Wednesday,,,Night,,Failure
3724,Airport,,No Cars Available,2016-07-13 20:04:44,,2016-07-13,20,Wednesday,,,Night,,Failure
3721,Airport,,No Cars Available,2016-07-13 20:04:47,,2016-07-13,20,Wednesday,,,Night,,Failure
3729,Airport,,No Cars Available,2016-07-13 20:05:16,,2016-07-13,20,Wednesday,,,Night,,Failure
3731,Airport,,No Cars Available,2016-07-13 20:06:18,,2016-07-13,20,Wednesday,,,Night,,Failure
3733,Airport,,No Cars Available,2016-07-13 20:10:18,,2016-07-13,20,Wednesday,,,Night,,Failure
3730,Airport,,No Cars Available,2016-07-13 20:11:01,,2016-07-13,20,Wednesday,,,Night,,Failure
3735,Airport,,No Cars Available,2016-07-13 20:11:29,,2016-07-13,20,Wednesday,,,Night,,Failure
3734,Airport,,No Cars Available,2016-07-13 20:12:37,,2016-07-13,20,Wednesday,,,Night,,Failure
3737,Airport,,No Cars Available,2016-07-13 20:19:40,,2016-07-13,20,Wednesday,,,Night,,Failure
3736,Airport,,No Cars Available,2016-07-13 20:20:28,,2016-07-13,20,Wednesday,,,Night,,Failure
3746,Airport,,No Cars Available,2016-07-13 20:22:32,,2016-07-13,20,Wednesday,,,Night,,Failure
3747,Airport,,No Cars Available,2016-07-13 20:25:39,,2016-07-13,20,Wednesday,,,Night,,Failure
3751,Airport,,No Cars Available,2016-07-13 20:29:44,,2016-07-13,20,Wednesday,,,Night,,Failure
3750,Airport,,No Cars Available,2016-07-13 20:30:48,,2016-07-13,20,Wednesday,,,Night,,Failure
3752,Airport,,No Cars Available,2016-07-13 20:31:09,,2016-07-13,20,Wednesday,,,Night,,Failure
3754,Airport,,No Cars Available,2016-07-13 20:32:20,,2016-07-13,20,Wednesday,,,Night,,Failure
3749,Airport,,No Cars Available,2016-07-13 20:32:47,,2016-07-13,20,Wednesday,,,Night,,Failure
3757,Airport,,No Cars Available,2016-07-13 20:33:07,,2016-07-13,20,Wednesday,,,Night,,Failure
3765,Airport,,No Cars Available,2016-07-13 20:35:05,,2016-07-13,20,Wednesday,,,Night,,Failure
3756,Airport,,No Cars Available,2016-07-13 20:35:23,,2016-07-13,20,Wednesday,,,Night,,Failure
3764,Airport,,No Cars Available,2016-07-13 20:35:36,,2016-07-13,20,Wednesday,,,Night,,Failure
3770,Airport,,No Cars Available,2016-07-13 20:39:19,,2016-07-13,20,Wednesday,,,Night,,Failure
3778,Airport,,No Cars Available,2016-07-13 20:40:26,,2016-07-13,20,Wednesday,,,Night,,Failure
3772,Airport,,No Cars Available,2016-07-13 20:40:37,,2016-07-13,20,Wednesday,,,Night,,Failure
3760,Airport,,No Cars Available,2016-07-13 20:40:53,,2016-07-13,20,Wednesday,,,Night,,Failure
3779,Airport,,No Cars Available,2016-07-13 20:42:31,,2016-07-13,20,Wednesday,,,Night,,Failure
3773,Airport,,No Cars Available,2016-07-13 20:43:54,,2016-07-13,20,Wednesday,,,Night,,Failure
3769,Airport,,No Cars Available,2016-07-13 20:44:38,,2016-07-13,20,Wednesday,,,Night,,Failure
3781,Airport,,No Cars Available,2016-07-13 20:44:50,,2016-07-13,20,Wednesday,,,Night,,Failure
3785,City,,No Cars Available,2016-07-13 20:45:01,,2016-07-13,20,Wednesday,,,Night,,Failure
3776,Airport,,No Cars Available,2016-07-13 20:45:56,,2016-07-13,20,Wednesday,,,Night,,Failure
3775,Airport,,No Cars Available,2016-07-13 20:46:35,,2016-07-13,20,Wednesday,,,Night,,Failure
3783,Airport,,No Cars Available,2016-07-13 20:48:35,,2016-07-13,20,Wednesday,,,Night,,Failure
3784,Airport,,No Cars Available,2016-07-13 20:49:06,,2016-07-13,20,Wednesday,,,Night,,Failure
3787,Airport,,No Cars Available,2016-07-13 20:49:24,,2016-07-13,20,Wednesday,,,Night,,Failure
3791,Airport,,No Cars Available,2016-07-13 20:51:10,,2016-07-13,20,Wednesday,,,Night,,Failure
3796,Airport,,No Cars Available,2016-07-13 20:51:18,,2016-07-13,20,Wednesday,,,Night,,Failure
3790,Airport,,No Cars Available,2016-07-13 20:52:04,,2016-07-13,20,Wednesday,,,Night,,Failure
3792,Airport,,No Cars Available,2016-07-13 20:53:15,,2016-07-13,20,Wednesday,,,Night,,Failure
3793,Airport,,No Cars Available,2016-07-13 20:54:38,,2016-07-13,20,Wednesday,,,Night,,Failure
3797,Airport,,No Cars Available,2016-07-13 20:56:07,,2016-07-13,20,Wednesday,,,Night,,Failure
3800,Airport,,No Cars Available,2016-07-13 20:56:26,,2016-07-13,20,Wednesday,,,Night,,Failure
3803,Airport,,No Cars Available,2016-07-13 20:58:17,,2016-07-13,20,Wednesday,,,Night,,Failure
3799,City,,No Cars Available,2016-07-13 20:58:40,,2016-07-13,20,Wednesday,,,Night,,Failure
3802,Airport,,No Cars Available,2016-07-13 21:00:00,,2016-07-13,21,Wednesday,,,Night,,Failure
3811,Airport,,No Cars Available,2016-07-13 21:02:40,,2016-07-13,21,Wednesday,,,Night,,Failure
3805,Airport,,No Cars Available,2016-07-13 21:03:19,,2016-07-13,21,Wednesday,,,Night,,Failure
3815,Airport,,No Cars Available,2016-07-13 21:07:33,,2016-07-13,21,Wednesday,,,Night,,Failure
3812,City,,No Cars Available,2016-07-13 21:09:20,,2016-07-13,21,Wednesday,,,Night,,Failure
3816,Airport,,No Cars Available,2016-07-13 21:09:28,,2016-07-13,21,Wednesday,,,Night,,Failure
3821,Airport,,No Cars Available,2016-07-13 21:10:59,,2016-07-13,21,Wednesday,,,Night,,Failure
3814,Airport,,No Cars Available,2016-07-13 21:11:29,,2016-07-13,21,Wednesday,,,Night,,Failure
3829,Airport,,No Cars Available,2016-07-13 21:13:20,,2016-07-13,21,Wednesday,,,Night,,Failure
3825,Airport,,No Cars Available,2016-07-13 21:14:01,,2016-07-13,21,Wednesday,,,Night,,Failure
3833,Airport,,No Cars Available,2016-07-13 21:18:49,,2016-07-13,21,Wednesday,,,Night,,Failure
3823,Airport,,No Cars Available,2016-07-13 21:20:00,,2016-07-13,21,Wednesday,,,Night,,Failure
3828,City,,No Cars Available,2016-07-13 21:20:59,,2016-07-13,21,Wednesday,,,Night,,Failure
3836,Airport,,No Cars Available,2016-07-13 21:21:26,,2016-07-13,21,Wednesday,,,Night,,Failure
3824,Airport,,No Cars Available,2016-07-13 21:22:11,,2016-07-13,21,Wednesday,,,Night,,Failure
3832,Airport,,No Cars Available,2016-07-13 21:23:59,,2016-07-13,21,Wednesday,,,Night,,Failure
3846,Airport,,No Cars Available,2016-07-13 21:25:46,,2016-07-13,21,Wednesday,,,Night,,Failure
3837,Airport,,No Cars Available,2016-07-13 21:27:41,,2016-07-13,21,Wednesday,,,Night,,Failure
3835,Airport,,No Cars Available,2016-07-13 21:27:42,,2016-07-13,21,Wednesday,,,Night,,Failure
3838,Airport,,No Cars Available,2016-07-13 21:28:20,,2016-07-13,21,Wednesday,,,Night,,Failure
3844,Airport,,No Cars Available,2016-07-13 21:28:29,,2016-07-13,21,Wednesday,,,Night,,Failure
3845,Airport,,No Cars Available,2016-07-13 21:30:19,,2016-07-13,21,Wednesday,,,Night,,Failure
3842,Airport,,No Cars Available,2016-07-13 21:33:44,,2016-07-13,21,Wednesday,,,Night,,Failure
3853,Airport,,No Cars Available,2016-07-13 21:34:46,,2016-07-13,21,Wednesday,,,Night,,Failure
3848,Airport,,No Cars Available,2016-07-13 21:34:47,,2016-07-13,21,Wednesday,,,Night,,Failure
3860,Airport,,No Cars Available,2016-07-13 21:36:01,,2016-07-13,21,Wednesday,,,Night,,Failure
3855,Airport,,No Cars Available,2016-07-13 21:36:25,,2016-07-13,21,Wednesday,,,Night,,Failure
3862,City,,No Cars Available,2016-07-13 21:37:00,,2016-07-13,21,Wednesday,,,Night,,Failure
3854,Airport,,No Cars Available,2016-07-13 21:37:17,,2016-07-13,21,Wednesday,,,Night,,Failure
3851,Airport,,No Cars Available,2016-07-13 21:38:06,,2016-07-13,21,Wednesday,,,Night,,Failure
3858,Airport,,No Cars Available,2016-07-13 21:38:48,,2016-07-13,21,Wednesday,,,Night,,Failure
3869,Airport,,No Cars Available,2016-07-13 21:43:47,,2016-07-13,21,Wednesday,,,Night,,Failure
3864,Airport,,No Cars Available,2016-07-13 21:45:06,,2016-07-13,21,Wednesday,,,Night,,Failure
3861,Airport,,No Cars Available,2016-07-13 21:47:25,,2016-07-13,21,Wednesday,,,Night,,Failure
3873,Airport,,No Cars Available,2016-07-13 21:47:58,,2016-07-13,21,Wednesday,,,Night,,Failure
3868,Airport,,No Cars Available,2016-07-13 21:48:20,,2016-07-13,21,Wednesday,,,Night,,Failure
3870,Airport,,No Cars Available,2016-07-13 21:48:57,,2016-07-13,21,Wednesday,,,Night,,Failure
3871,Airport,,No Cars Available,2016-07-13 21:49:18,,2016-07-13,21,Wednesday,,,Night,,Failure
3884,Airport,,No Cars Available,2016-07-13 21:51:47,,2016-07-13,21,Wednesday,,,Night,,Failure
3878,Airport,,No Cars Available,2016-07-13 21:51:55,,2016-07-13,21,Wednesday,,,Night,,Failure
3894,Airport,,No Cars Available,2016-07-13 21:52:24,,2016-07-13,21,Wednesday,,,Night,,Failure
3885,Airport,,No Cars Available,2016-07-13 21:53:07,,2016-07-13,21,Wednesday,,,Night,,Failure
3877,Airport,,No Cars Available,2016-07-13 21:53:34,,2016-07-13,21,Wednesday,,,Night,,Failure
3886,Airport,,No Cars Available,2016-07-13 21:53:48,,2016-07-13,21,Wednesday,,,Night,,Failure
3874,Airport,,No Cars Available,2016-07-13 21:54:13,,2016-07-13,21,Wednesday,,,Night,,Failure
3893,Airport,,No Cars Available,2016-07-13 21:56:38,,2016-07-13,21,Wednesday,,,Night,,Failure
3891,Airport,,No Cars Available,2016-07-13 21:57:08,,2016-07-13,21,Wednesday,,,Night,,Failure
3888,Airport,,No Cars Available,2016-07-13 21:57:45,,2016-07-13,21,Wednesday,,,Night,,Failure
3876,Airport,,No Cars Available,2016-07-13 21:58:16,,2016-07-13,21,Wednesday,,,Night,,Failure
3875,Airport,,No Cars Available,2016-07-13 21:59:13,,2016-07-13,21,Wednesday,,,Night,,Failure
3898,Airport,,No Cars Available,2016-07-13 21:59:30,,2016-07-13,21,Wednesday,,,Night,,Failure
3895,Airport,,No Cars Available,2016-07-13 22:01:49,,2016-07-13,22,Wednesday,,,Night,,Failure
3900,Airport,,No Cars Available,2016-07-13 22:03:00,,2016-07-13,22,Wednesday,,,Night,,Failure
3904,Airport,,No Cars Available,2016-07-13 22:03:45,,2016-07-13,22,Wednesday,,,Night,,Failure
3892,Airport,,No Cars Available,2016-07-13 22:05:11,,2016-07-13,22,Wednesday,,,Night,,Failure
3899,Airport,,No Cars Available,2016-07-13 22:05:37,,2016-07-13,22,Wednesday,,,Night,,Failure
3910,Airport,,No Cars Available,2016-07-13 22:05:57,,2016-07-13,22,Wednesday,,,Night,,Failure
3901,Airport,,No Cars Available,2016-07-13 22:09:27,,2016-07-13,22,Wednesday,,,Night,,Failure
3902,Airport,,No Cars Available,2016-07-13 22:09:31,,2016-07-13,22,Wednesday,,,Night,,Failure
3903,Airport,,No Cars Available,2016-07-13 22:11:11,,2016-07-13,22,Wednesday,,,Night,,Failure
3906,Airport,,No Cars Available,2016-07-13 22:12:01,,2016-07-13,22,Wednesday,,,Night,,Failure
3907,Airport,,No Cars Available,2016-07-13 22:12:13,,2016-07-13,22,Wednesday,,,Night,,Failure
3918,City,,No Cars Available,2016-07-13 22:12:25,,2016-07-13,22,Wednesday,,,Night,,Failure
3912,Airport,,No Cars Available,2016-07-13 22:12:35,,2016-07-13,22,Wednesday,,,Night,,Failure
3928,City,,No Cars Available,2016-07-13 22:14:33,,2016-07-13,22,Wednesday,,,Night,,Failure
3911,Airport,,No Cars Available,2016-07-13 22:14:56,,2016-07-13,22,Wednesday,,,Night,,Failure
3923,City,,No Cars Available,2016-07-13 22:18:14,,2016-07-13,22,Wednesday,,,Night,,Failure
3922,City,,No Cars Available,2016-07-13 22:18:36,,2016-07-13,22,Wednesday,,,Night,,Failure
3931,Airport,,No Cars Available,2016-07-13 22:21:30,,2016-07-13,22,Wednesday,,,Night,,Failure
3930,City,,No Cars Available,2016-07-13 22:22:57,,2016-07-13,22,Wednesday,,,Night,,Failure
3921,City,,No Cars Available,2016-07-13 22:23:03,,2016-07-13,22,Wednesday,,,Night,,Failure
3926,Airport,,No Cars Available,2016-07-13 22:23:25,,2016-07-13,22,Wednesday,,,Night,,Failure
3919,Airport,,No Cars Available,2016-07-13 22:23:26,,2016-07-13,22,Wednesday,,,Night,,Failure
3933,Airport,,No Cars Available,2016-07-13 22:27:01,,2016-07-13,22,Wednesday,,,Night,,Failure
3937,City,,No Cars Available,2016-07-13 22:28:10,,2016-07-13,22,Wednesday,,,Night,,Failure
3929,Airport,,No Cars Available,2016-07-13 22:28:45,,2016-07-13,22,Wednesday,,,Night,,Failure
3941,City,,No Cars Available,2016-07-13 22:30:11,,2016-07-13,22,Wednesday,,,Night,,Failure
3936,City,,No Cars Available,2016-07-13 22:30:44,,2016-07-13,22,Wednesday,,,Night,,Failure
3946,Airport,,No Cars Available,2016-07-13 22:36:50,,2016-07-13,22,Wednesday,,,Night,,Failure
3938,City,,No Cars Available,2016-07-13 22:37:24,,2016-07-13,22,Wednesday,,,Night,,Failure
3949,City,,No Cars Available,2016-07-13 22:40:37,,2016-07-13,22,Wednesday,,,Night,,Failure
3958,Airport,,No Cars Available,2016-07-13 22:46:01,,2016-07-13,22,Wednesday,,,Night,,Failure
3951,Airport,,No Cars Available,2016-07-13 22:46:03,,2016-07-13,22,Wednesday,,,Night,,Failure
3962,City,,No Cars Available,2016-07-13 22:47:26,,2016-07-13,22,Wednesday,,,Night,,Failure
3961,City,,No Cars Available,2016-07-13 22:50:57,,2016-07-13,22,Wednesday,,,Night,,Failure
3963,Airport,,No Cars Available,2016-07-13 22:55:25,,2016-07-13,22,Wednesday,,,Night,,Failure
3967,City,,No Cars Available,2016-07-13 22:57:16,,2016-07-13,22,Wednesday,,,Night,,Failure
3968,Airport,,No Cars Available,2016-07-13 22:59:34,,2016-07-13,22,Wednesday,,,Night,,Failure
3971,City,,No Cars Available,2016-07-13 22:59:42,,2016-07-13,22,Wednesday,,,Night,,Failure
3972,City,,No Cars Available,2016-07-13 23:00:38,,2016-07-13,23,Wednesday,,,Night,,Failure
3975,City,,No Cars Available,2016-07-13 23:04:37,,2016-07-13,23,Wednesday,,,Night,,Failure
3976,City,,No Cars Available,2016-07-13 23:07:56,,2016-07-13,23,Wednesday,,,Night,,Failure
3980,City,,No Cars Available,2016-07-13 23:16:12,,2016-07-13,23,Wednesday,,,Night,,Failure
3984,Airport,,No Cars Available,2016-07-13 23:17:02,,2016-07-13,23,Wednesday,,,Night,,Failure
3986,Airport,,No Cars Available,2016-07-13 23:17:29,,2016-07-13,23,Wednesday,,,Night,,Failure
3988,City,,No Cars Available,2016-07-13 23:23:36,,2016-07-13,23,Wednesday,,,Night,,Failure
3995,City,,No Cars Available,2016-07-13 23:36:17,,2016-07-13,23,Wednesday,,,Night,,Failure
3998,Airport,,No Cars Available,2016-07-13 23:39:08,,2016-07-13,23,Wednesday,,,Night,,Failure
4001,City,,No Cars Available,2016-07-13 23:39:52,,2016-07-13,23,Wednesday,,,Night,,Failure
4006,City,,No Cars Available,2016-07-13 23:45:17,,2016-07-13,23,Wednesday,,,Night,,Failure
